ID;TIPO_AZIENDA;RAGIONE_SOCIALE;COMUNE;PROVINCIA;STATO;INDIRIZZO;CAP;TELEFONO;EMAIL;SITO;N_DIPENDENTI;DATA_CONVENZIONE;INDIRIZZO;CODICE_ATECO;DESC_ATECO
30871;AZIENDA;IRCCS OSPEDALE SACRO CUORE DON CALABRIA;NEGRAR;VR;ITALIA;VIA DON SEMPREBONI, 5;37024;0456013111;giulia.butturini@centrodoncalabria.it;//www.sacrocuore.it;150;;;94.91.00;Attività delle organizzazioni religiose nell'esercizio del culto
7087;AZIENDA;IRMIE IMPIANTI S.R.L;SONA;VR;ITALIA;VIA DELL' INDUSTRIA, 17;37060;0456090355;info@irmieimpianti.com;;37;;;27.90.09;Fabbricazione di altre apparecchiature elettriche nca
143162;AZIENDA;IRRIPLUS SRL;ALBARO DI RONCO ALL'ADIGE;VR;ITALIA;VIA FRACANZANZA  3/E;37055;;;;5;13-06-2019;;47.52.4;Commercio al dettaglio di macchine, attrezzature e prodotti per l'agricoltura  macchine e attrezzatu
141116;AZIENDA;ISACCO ROSSI;VERONA;VR;ITALIA;VIA UMBRIA 27;37100;;ir.isacco.rossi@gmail.com;;;27-05-2019;INFORMATICA;62.01.00;Produzione di software non connesso all'edizione
2104;AZIENDA;ISANGO SRL;VERONA;VR;ITALIA;VIA  FRANCIA 3;37135;0454857608;info@isango.it;www.isango.it;;;;;
2156;AZIENDA;ISAP PACKAGING S.P.A;VERONA;VR;ITALIA;LUNGADIGE ATTIRAGLIO 67;37124;0458394411;alessandro.franceschini@isap-packaging.com;www.isap-packaging.com;;;;;
45958;AZIENDA;ISGROUP SRL;VERONA;VR;ITALIA;VICOLO MIRACOLI,1;37121;0454853232;francesco.ongaro@isgroup.it;www.isgroup.it;;17-12-2018;;62.01;Produzione di software non connesso all'edizione
16596;SCUOLA;"ISTITUTO COMPRENSIVO ""A. CESARI""";CASTEL D'AZZANO;VR;ITALIA;VIA G. MARCONI, 76;37060;0458520813;vric85900v@istruzione.it;www.comprensivocesari.gov.it;;;;;
16623;SCUOLA;ISTITUTO COMPRENSIVO BOSCO CHIESANUOVA;BOSCO CHIESANUOVA;VR;ITALIA;PIAZZETTA ALPINI, 5;37021;045/6780521;segreteria@istitutobosco.it;www.istitutobosco.gov.it;;;;;
4758;ENTE PUBBLICO;ISTITUTO NAZIONALE PREVIDENZA SOCIALE;ROMA;RM;ITALIA;VIA CIRO IL GRANDE 21;00144;028562254;alice.citti@inps.it;www.inps.it;348;;;84.30;Assicurazione sociale obbligatoria 
13624;AZIENDA;ITALDES S.R.L.;VILLAFRANCA DI VERONA;VR;ITALIA;VIA STAFFALI, 8;37069;0456717569;amministrazione@italdes.it;www.italdes.it;;;;;
11554;AZIENDA;ITALFRIGO;CAVAION VERONESE;VR;ITALIA;VIA 1° MAGGIO 6;37010;0456260879;daniela@italfrigo.it;www.italfrigo.it;;;;;
15278;AZIENDA;ITALIAN FOOD TRADING S.R.L.;SOMMACAMPAGNA;VR;ITALIA;VIA DELL'ARTIGIANATO, 29;37060;0458580774;nicola.bressan@italianfootrading.it;www.italianfoodtrading.it;;;;;
13625;AZIENDA;ITALMAC S.R.L.;RONCO ALL'ADIGE;VR;ITALIA;VIALE DEL LAVORO, 1;37055;0457000123;info@italmac.it;www.italmac.it;;;;;
67008;AZIENDA;ITALSPEEDY LOGISTIC SRL;NOGAROLE ROCCA;VR;ITALIA;VIA VITTORIO VENETO;37060;0457920407;info@italspeedy.com;info@italspeedy.com;16;;;49.41;Trasporto di merci su strada
52935;AZIENDA;ITC SRL;VERONA;VR;ITALIA;VIA E.TORRICELLI 59/61;37100;0458620872;sonia@itc-verona.com;www.itc-verona.com;14;;;52.29.1;Spedizionieri e agenzie di operazioni doganali
5968;AZIENDA;ITI MARCONI VERONA;VERONA;VR;ITALIA;PIAZZALE GUARDINI, 1;37100;0458101428;sede@marconivr.it;www.marconiverona.gov.it;;;INFORMATICA;;
45365;AZIENDA;KSS ITALIA SRL;TREGNAGO;VR;ITALIA;P.ZZA KENNEDY,4;37039;045650911;erika.anselmi@joysonsafety.com;;163;;;29.32.09;Fabbricazione di altre parti ed accessori per autoveicoli e loro motori nca
2275;AZIENDA;JUMP VERONA SRL;VERONA;VR;ITALIA;VIA MARCONI 74;37122;0458944534;riparazioni@jumpverona.it;www.jumpverona.it;4;;;;
46625;AZIENDA;JUST ITALIA SPA;GREZZANA;VR;ITALIA;VIA COLOGNE,12;37023;0458658111;just@just.it;www.just.it;97;;;;Commercio al dettaglio di prodotti vari, mediante l'intervento di un dimostratore o di un incaricato
73432;AZIENDA;KANTAR MEDIA SRL;VERONA;VR;ITALIA;VIA DOMINUTTI 20,;37135;0458200826;mauro.stoico@kantarmedia.com;www.kantarmedia.com;39;;;58.19.0;Altre attività editoriali
49014;AZIENDA;KEY ACCESS SRL;AFFI;VR;ITALIA;VIA MARCONI 14,;37010;0456203200;righetti.si@hyphen-italia.com;www.keyaccess.it;;;;;
2129;AZIENDA;KIRATECH SPA;VERONA;VR;ITALIA;VIA FERMI, 11;37135;0458347852;marco.bizzantino@kiratech.it;;10;;;46.51;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software
43261;AZIENDA;KSE SRL ELETTRONICA;ALONTE;VI;ITALIA;VIA DELL'INDUSTRIA 37/B;36045;0444834077;KSE@KSE.IT;www.kse.it;19;;;33.20.02;Installazione di apparecchi elettrici ed elettronici per telecomunicazioni, di apparecchi trasmitten
113373;AZIENDA;KUEHNE + NAGEL SRL;CALVIGNASCO;MI;ITALIA;VIA DEL COMMERCIO 2;20080;0458588526;info.verona@kuehne-nagel.com;;;27-05-2019;LOGISTICA;;
16042;AZIENDA;LABONET S.R.L.;VERONA;VR;ITALIA;VIA DEL PONTIERE, 3/C;37122;045597657;info@labonet.org;www.labonet.org;1;;;;
41940;AZIENDA;LACHIVER SERVIZI S.R.L.;VERONA;VR;ITALIA;VIA LEONCINO,10;37121;045800914;servizi@lachiver.com;www.lachiver.com;11;;;74.90.93;Altre attività di consulenza tecnica nca
62282;AZIENDA;LAMBROCCHI ANDREA;FERRARA DI MONTE BALDO;VR;ITALIA;VILLAGGIO ALBARE' 10;37020;3402959954;andrealambrocchi@gmail.com;;;;;62.02.0;Consulenza nel settore delle tecnologie dell'informatica
61271;AZIENDA;LAVASTIR-LEONCINOAIR SRL;ZEVIO;VR;ITALIA;VIA ALTICHIERO 37;37059;0457850393;info@leoncinoair.com;;9;;;96.01.2;Altre lavanderie, tintorie
2298;AZIENDA;LB DI SONA CRISTINA;S.GIOVANNI LUPATOTO;VR;ITALIA;VIA MADONNINA 50;37050;0458753212;alessandra.ale.manzini@gmail.com;http://www.lb-pelletteria.com/;;22-12-2015;;;
1293;AZIENDA;LEADERFORM SPA;SONA;VR;ITALIA;VIA MOLINA, 14;37060;0456080822;leaderform@legalmail.it - ivan.marchi@leaderform.com - massimiliano.varriale@leaderform.com;www.leaderform.com;134;;;18.12.00;Altra stampa
136153;AZIENDA;LEM ELETTRONICA SRL;DESENZANO DEL GARDA;BS;ITALIA;GREZZE 38;25015;;info@lemelettronica.it;www.lemelettronica.it;18;29-04-2019;;26.40.01;Fabbricazione di apparecchi per la riproduzione e registrazione del suono e delle immagini
96677;AZIENDA;LEONI IMPIANTI SRL;SOMMACAMPAGNA;VR;ITALIA;VIA DEL COMMERCIO 9A;37066;045515011;info@leonimpianti.it;;12;15-05-2019;ELETTRONICA;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
88289;AZIENDA;LEOTRON SAS DI GIULIANI A. & C.;VERONA;VR;ITALIA;CORSO MILANO 122 A;37100;0454684107;m.maccini@leotron.it;www.leotron.com;11;22-05-2019;INFORMATICA;62.09.09;Altre attività dei servizi connessi alle tecnologie dell'informatica nca
42888;AZIENDA;LEPANTO 2 SRL;VILLAFRANCA DI VERONA;VR;ITALIA;VIA DOSDEGA',24;37062;045513777;lepanto@lepanto.it;www.lepanto.it;34;;;;
86639;AZIENDA;LESO ELETTRODOMESTICI  SRL;VERONA;VR;ITALIA;VIA SEGORTE, 3/B - FR POIANO;37142;045551503;silvio@leso.it;;86;;;47.19.2;Commercio al dettaglio in esercizi non specializzati di computer, periferiche, attrezzature per le t
43110;AZIENDA;LESSINIAFOOD;BOSCO CHIESANUOVA;VR;ITALIA;VIA S.ANTONIO,27;37021;3407673507;info@lessiniafood.it;www.lessiniafood.it;;;;;
55138;AZIENDA;LIBRERIA JOLLY DEL LIBRO DI DE SIGNORI CLAUDIO;VERONA;VR;ITALIA;VIA UMBRIA 22;37100;045572382;info@libreriajolly.it;www.libreriajolly.it;2;03-06-2019;;47.61.00;Commercio al dettaglio di libri nuovi in esercizi specializzati
11047;AZIENDA;LICCI LOGISTICA S.R.L;ZEVIO;VR;ITALIA;VIA LEONARDO DA VINCI, 8/B;37059;0457850232;matteo@licci.it;www.licci.it;;;;;
1895;AZIENDA;LINPAC PACKAGING VERONA SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE PASTELLO, 40;37057;0459216411;marta.prati@linpac.com;www.linpac.com;82;29-04-2019;;22.22.00;Fabbricazione di imballaggi in materie plastiche
13701;AZIENDA;LO STUDIO LANGUAGE COURSES CAMBRIDGE;STATION ROAD;CAMBRIDGE;ITALIA;SALISBURY VILLAS,6;CB1 2JF;;antonio_losito@alice.it;;;;;;
49198;AZIENDA;LOGISTICA UNO EUROPE SRL;ABANO TERME;PD;ITALIA;VIA CONFIGLIACHI 41/D;35031;0456767077;logisticauno@pec.it;www.logisticauno.com;43;;;52.29.22;Servizi logistici relativi alla distribuzione delle merci
45264;AZIENDA;LS SISTEMI DI VIDALI LUCIANO;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA ADDA 1/B;37057;045500477;info@lssistemi.it;www.lssistemi.it;1;;;;
20283;AZIENDA;LUBLIGHT;VERONA;VR;ITALIA;VIA A. MONDADORI 38;37132;0458921195;info@lubtech.it;;;;;;
47842;AZIENDA;LUBTECH S.R.L.;VERONA;VR;ITALIA;VIA MONDADORI, 38/40;37132;0458921195;info@lubtech.it;http://www.lubtech.it;1;;;72.1;RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE SCIENZE NATURALI E DELL'INGEGNERIA
35883;AZIENDA;LUX E PAOLA SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA PONTE,27/A;37036;045994472;sanmartinobuonalbergo@puffcigarette.com;;;;;;
66054;AZIENDA;LUX METAL SRL;SAN BONIFACIO;VR;ITALIA;LOCALITA' RITONDA 70;37047;3273404562;alybaba@hotmail.it;;13;;;25.62.00;Lavori di meccanica generale
21384;AZIENDA;M&M COMPUTER CONSULTING SAS;VERONA;VR;ITALIA;VIA SCIDERLANDO 280;37100;045505722;commerciale@computer.veneto.it;;1;10-06-2109;;26.2;FABBRICAZIONE DI COMPUTER E UNITÀ PERIFERICHE
30371;AZIENDA;M B ACCUMULATORI SRL;BUSSOLENGO;VR;ITALIA;VIA DEL LAVORO,22;37012;0456703743;marco@mbaccumulatori.com;www.mbaccumulatori.com;11;20-04-2018;;46.9;COMMERCIO ALL'INGROSSO NON SPECIALIZZATO
140182;AZIENDA;M.C.E. MECCANICA SRL;VERONA;VR;ITALIA;VIA STRADA DELLA GENOVESA;37100;045 6661744 + 045 6661643;info@mce-meccanica.com;www.mce-meccanica.com;;20-05-2019;;;
52772;AZIENDA;M.G.IMPIANTI DI MANI GRAZIANO;VERONA;VR;ITALIA;VIA ZORZI,7;37138;3470314182;gectosco@alice.it;;;;;;
87746;AZIENDA;M.S.C.   S.R.L.;VERONA;VR;ITALIA;VIA A.MILANI 5/A;37124;0454735687;n.moni@mediarete.it;;3;;;;
16155;AZIENDA;MADA S.R.L.;OPPEANO;VR;ITALIA;VIA F. BUSONI, 200;37050;0456984151;amministrazione@mada-srl.com;;;;;;
48246;AZIENDA;MAGAZZINI FRIGORIFERI SURGELO SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;LOCALITA' CAMPALTO,5/9;37036;045990263;info@surgelo.com;;8;;;52.10.2;Magazzini frigoriferi per conto terzi
2325;AZIENDA;MAGI SRL;TORRI DEL BENACO;VR;ITALIA;PIAZZETTA PORTICI, 12;37010;0457225510;info@magistudio.it;http://www.magistudio.it/;;;;62.02;Consulenza nel settore delle tecnologie dell'informatica
2312;AZIENDA;MAKRO LABELLING SRL;GOITO;MN;ITALIA;VIA S.GIOVANNA D'ARCO, 9;46044;03761872203;;http://makrolabelling.it/index.php;;;;;
49378;AZIENDA;MAN TRUCK & BUS ITALIA SPA;DOSSOBUONO DI VILLAFRANCA ;VR;ITALIA;VIA MONTE BALDO;37062;0458299646;elisa.disalvo@man.eu;www.mantrukandbus.it;196;13-05-2019;;45.19.02;Intermediari del commercio di altri autoveicoli (incluse le agenzie di compravendita)
49305;AZIENDA;MANNI SIPRE SPA;VERONA;VR;ITALIA;VIA A. RIGHI 7;37100;045/8088938;ilaria.bigagnoli@mannigroup.com;www.mannisipre.com;;27-05-2019;;25.11.00;Fabbricazione di strutture metalliche e parti assemblate di strutture
17238;AZIENDA;MANUTEC S.R.L.;VERONA;VR;ITALIA;VIA CA' DI APRILI, 3/C;37135;045540439;posta@manutec.it;www.manutec.it;;;;;
95861;AZIENDA;MANZATO CLAUDIO;SANT'AMBROGIO DI VALPOLICELLA;VR;ITALIA;VIA S.ACQUISTO 5;37015;3494755094;manzato@c-point.it;mcmanzato.com;;;;45.31.01;Commercio all'ingrosso di parti e accessori di autoveicoli
55567;AZIENDA;MARANA FORNI;VERONA;VR;ITALIA;VIA TURBINA,98;37100;0456704503;info@maranaforni.it;www.maranaforni.it;28;;;;
936;AZIENDA;MARCHIOL SPA;VILLORBA;TV;ITALIA;VIALE DELLA REPUBBLICA 41;31020;0458569712;ufficio.personale@marchiol.com;www.marchiol .com;667;;;46.47.30;Commercio all'ingrosso di articoli per l'illuminazione  materiale elettrico vario per uso domestico
64970;AZIENDA;MARKIES SRL;LAZISE;VR;ITALIA;VIA ZAPPO 16;37017;0456471060;info@palazzodellascala.com;www.palazzodellascala.com;20;;;55.10.00;Alberghi
11720;AZIENDA;MARTE S.R.L;SAN BONIFACIO;VR;ITALIA;VIA DELLE FONTANELLE, 83/D;37047;0458538024;support@marte.it;www.drexweb.net;;;;;
99694;AZIENDA;MARTINI CARLO SNC DI MARTINI VALENTINO E FAGIANI STEFANO & C.;SAN GIOVANNI LUPATOTO;VR;ITALIA;MONTE COMUN 69;37057;0458753391 ;amministrazione@martiniascensori.it ;www.martiniascensori.it;11;20-05-2019;;43.29.01;Installazione, riparazione e manutenzione di ascensori e scale mobili
66023;AZIENDA;MASSA SAS;SOAVE;VR;ITALIA;VIA S.MATTEO 145;37038;0457681611;info@massa1904.com;www.massa1904.com;6;;;46.75.01;Commercio all'ingrosso di fertilizzanti e di altri prodotti chimici per l'agricoltura
28783;AZIENDA;MASTELLA G.&M.SNC;VERONA;VERONA;ITALIA;VIA DELLE ROSE,5;37141;045557137;gioemiche@alice.it;;1;;;;
143733;AZIENDA;MAURELLI SPA;VERONA;VR;ITALIA;VIA DELLA MECCANICA 30/A;37100;0452478103;francesca@maurelli.it;;;;;;
46629;AZIENDA;MAXSTONE SRL;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA,63D/E;37137;0456668051;maxstone@legalmail.it;www.maxstone.it;1;;;;
2269;AZIENDA;MAXTECH;VERONA;VR;ITALIA;VIA PALAZZINA, 174;37134;045507655;info@maxtech.it;;;;;;
65540;AZIENDA;MAYA IDEE SRL;VERONA;VR;ITALIA;VIA SAVAL 25;37100;0458305000;tatiana.orlandi@mayaidee.it;www.mayaidee.it;13;25-05-2018;;73.2;RICERCHE DI MERCATO E SONDAGGI DI OPINIONE
2175;AZIENDA;ME.CO IMPIANTI SRL;SONA;VR;ITALIA;VENETO;37060;04560900085;amministrazione@mecoimpianti.com;;;;;;
16392;AZIENDA;MEC CAR S.N.C.;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA, 59;37139;0458620991;susanna@meccar.org;;;;;;
36332;AZIENDA;MEC STUDIO SRLS;VERONA;VR;ITALIA;VIA ZANCLE,6;37100;3453280668;info@mec-studio.it;www.mec-studio.it;0;;;;
1407;AZIENDA;MECATECK GROUP SRL;VERONA;VR;ITALIA;VIA MADONNA PELLEGRINA, 30;37047;0457613473;mecateck@mecatek.com;http://www.mecatecautomazione.it;;;;;
37744;AZIENDA;MECCANICA MURARI SRL;NEGRAR;VR;ITALIA;VIA TORINO,5;37024;0457513476;info@meccanicamurari.it;www.meccanicamurari.it;10;;;;
1370;AZIENDA;MEDIA &TECH S.R.L.;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA GAROFOLI, 317/A;37057;0458776581;info@mediatechweb.com;;;;;;
74091;AZIENDA;MEQUADRO DI EMANUELE MAZZI;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIALE DEL LAVORO 15/H;37036;0458781546;;www.mequadro.it;4;29-04-2019;;90.02.01;Noleggio con operatore di strutture ed attrezzature per manifestazioni e spettacoli
13502;AZIENDA;MESAROLI LOGISTICA S.P.A.;TREVENZUOLO;VR;ITALIA;VIA TIONE, 14;37060;0457359456;elisa.zanini@mesaroli.com;www.mesaroli.com;;;;;
115670;AZIENDA;METALPOINT SRLS;VIGASIO;VR;ITALIA;VIA DEL LAVORO 5/B;37068;0456584286;metalpointsrls@gmail.com;;12;09-07-2018;;25.12.10;Fabbricazione di porte, finestre e loro telai, imposte e cancelli metallici
85363;AZIENDA;METANAUTO GROUP SRL;VERONA;VR;ITALIA;VIA A.POERIO 13/E;37100;0458303412;info@metanautogroup.it;www.metanautogroup.it;1;;;47.30.00;Commercio al dettaglio di carburante per autotrazione
40242;AZIENDA;METIS SOLUTIONS SRL;VERONA;VR;ITALIA;VIALE DEI COMMERCIO,47;37123;0458069295;info@metisnet.it;www.metisnet.it;12;06-04-2018;;62.01;Produzione di software non connesso all'edizione
140867;AZIENDA;MG LAB SRL;BUSSOLENGO;VR;ITALIA;VIA DELL'AGRICOLTURA 7;37012;0456704064;info@mglabsrl.it;via dell'agricoltura;;27-05-2019;INFORMATICA;62.09.09;Altre attività dei servizi connessi alle tecnologie dell'informatica nca
1490;AZIENDA;MICROTEK SERVICE DI BRUNO GRECO;VERONA;VR;ITALIA;GOLOSINE 151 A;37136;3470991941;bruno@mposta.it;;;;;62.09.09;Altre attività dei servizi connessi alle tecnologie dell'informatica nca
11773;AZIENDA;MIDAC S.P.A;SOAVE;VR;ITALIA;VIA A. VOLTA, 2;37038;045/6132132;giammugnani@midacbatteries.com;http://www.midacbatteries.com/it/index.html;496;;;27.20.00;Fabbricazione di batterie di pile ed accumulatori elettrici
81921;AZIENDA;MIGROSS SPA;BUSSOLENGO;VR;ITALIA;VIA PIETRO VASSANELLI, 21;37012;0456717696;Silvia.garonzi@migross.it;;987;14-03-2018;;47.11;Commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande
16393;AZIENDA;MIOINDIRIZZO SRL;VERONA;VR;ITALIA;VIA ENRICO FERMI, 11/A;37100;0459200030;info@mioindirizzo.com;www.avelia.it;7;20-05-2019;INFORMATICA;;
46864;AZIENDA;MODELLERIA ADIGE;VERONA;VR;ITALIA;VIA BASSONE,23;37139;0458511423;modadige@libero.it;;;;;;
1698;AZIENDA;MODENINI SRL;VIGASIO;VR;ITALIA;VIA DELL'INDUSTRIA, 6;37068;0457363899;info@modenini.it;www.modenini.it;8;20-05-2019;ELETTRONICA;45.20.10;Riparazioni meccaniche di autoveicoli
65386;AZIENDA;MONDAL SRL;MONTORIO V.SE ;VR;ITALIA;VIA LANIFICIO 84;37141;0458840830;barbara@mondal.it;www.mondal.it;10;;;18.12;Altra stampa
52253;AZIENDA;MONDIALTRANS SRL;VERONA;VR;ITALIA;SOGARE,5;37138;0458102154;mondialtrans@tin.it;www.trasportimondialtrans.com;14;;;49.41;Trasporto di merci su strada
2300;AZIENDA;MONDO PC SNC;CASTEL D'AZZANO;VR;ITALIA;VIA C. ANGIOLIERI, 4;37060;045518086;mail@mondo-pc.it;http://www.mondo-pc.it/mondo-pc;;;INFORMATICA;;
102683;AZIENDA;MORI ANGELO & C.SAS;SOMMACAMPAGNA;VR;ITALIA;VIA ANDREA DORIA 4/A;37066;0458961144;info@moriangeloimpianti.it;;2;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
105538;AZIENDA;MORO & CO.DI GIOVANNI BERTASO;VILLAFRANCA DI VERONA;VR;ITALIA;VIA PACE, 5;37069;;moroeco@gmail.com;www.moroeco.com;1;;;74.10.10;Attività di design di moda e design industriale
106834;AZIENDA;MORO TECNOIMPIANTI DI MORO LORENZO;SORGA';VR;ITALIA;VIA DI LA TIONE,18;37060;0457370090;morotecnoimpiant@gmail.com;;2;07-05-2018;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
16178;AZIENDA;MOROTTO RIPARAZIONI;NOGARA;VR;ITALIA;VIA PIOPPONE, 17;37054;0442510773;officinaitalianasas@gmail.com;www.marottoriparazioni.it;;;;;
1237;AZIENDA;MOS80 S.R.L.;VERONA;VR;ITALIA;VIA MERCURIO, 5;37135;045543232;f.coppola@mos80.it;;15;;;26.20.00;Fabbricazione di computer e unità periferiche
140172;AZIENDA;MOSCONI GOMME SERVICE SAS;GREZZANA;VR;ITALIA;VIA LEONARDO DA VINCI 3;37023;;info@mosconigomme.it;www.mosconigomme.it;8;20-05-2019;COSTRUZIONE DEL MEZZO;45.20.40;Riparazione e sostituzione di pneumatici per autoveicoli
103626;AZIENDA;MOTO FRANCHINI SAS;NEGRAR;VR;ITALIA;VIALE EUROPA 4;37024;0457500215;info@motofranchini.com;www.motofranchini.com;;;;;
64309;AZIENDA;MOTOMAXI SNC;PESCANTINA;VR;ITALIA;VIA BRENNERO 74;37026;3283058093;info@motomaxi .it;;2;;;;
62007;AZIENDA;MOTOR SERVICE SAS DI CARMINE MUTO & C.;SONA;VR;ITALIA;VIA EMILIA 16;37060;0456700685;;;2;22-05-2019;LOGISTICA;42.20.2;
64736;AZIENDA;MOTOSCOOTER SERVICE DI TACCONI S.;SONA;VR;ITALIA;VIA BOSCO 25/A;37060;0453194018;Motoscooter.service@gmail.com;;;;;;
25377;AZIENDA;MOTUS TEAM;CALDIERO;VR;ITALIA;VIA VAGO,15;37042;045982535;motus@bici-scooter.it;;2;;;;
68693;AZIENDA;MTA SPA;CODOGNO;LO;ITALIA;VIALE DELL'INDUSTRIA 12;26845;0522/1827202;www.mta.it;liuba.ettori@mta.it;694;29-04-2019;;29.31.00;Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori
46793;AZIENDA;MTD SRL;PESCANTINA;VR;ITALIA;VIA VOLTA 2;37026;0457157266;info@mtdsrl.it;http://www.mtdsrl.it;8;;;28.29.99;Fabbricazione di altro materiale meccanico e di altre macchine di impiego generale nca
42472;AZIENDA;MULTILOGISTICS SPA;VERONA;VR;ITALIA;VIA F.FERMI,11;37100;045995169;sguardiano@multilogistics.net;www.multilogistics.net;109;;;;
11328;AZIENDA;MULTISERVICE GB S.R.L;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MERZARI, 1;37057;0458620421;info@multiservicegb.it;;;;;;
137373;AZIENDA;MYMB SRL;CAPANNORI;LU;ITALIA;VIA DI CARRAIA  141;55061;045 6899700;mymb.amministrazione@timegroup.it;www.my-mb.it;8;07-05-2019;;62.09.09;Altre attività dei servizi connessi alle tecnologie dell'informatica nca
96175;AZIENDA;MYONE SAS;BUSSOLENGO;VR;ITALIA;VIA DELL'AGRICOLTURA 2A;37012;0456766995;amministrazione@my-one.it;;8;;;;
136118;AZIENDA;MYWORLD ITALIA SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIALE DEL LAVORO 33;37036;045 2080571;office.it@myworld.com;www.cashbackworld.com;65;29-04-2019;;77.22.09;
102181;AZIENDA;NARDI ELETTRONICA  SRL;SAN BONIFACIO;VR;ITALIA;STRADA DELLA SELVA 83;37047;0457660663;nardielettronic@nardielettronic.com;www.nardielettronic.com;6;;;27.90.09;Fabbricazione di altre apparecchiature elettriche nca
100149;AZIENDA;NAUTICA MARE SRL;CALDIERO;VR;ITALIA;VIA VERONA 15;37042;0457650168;sales@nauticamare.it;www.nauticamare.it;3;20-05-2019;INFORMATICA;47.64.2;Commercio al dettaglio di natanti e accessori
44909;AZIENDA;NEN SRLS;VERONA;VR;ITALIA;VICOLO STELLA,12;37121;3406616082;nensrls12@gmail.com;;;;;;
2243;AZIENDA;NEOTECNICA S.R.L.;SANT'AMBROGIO DI VALPOLICELLA;VR;ITALIA;VIA DIAZ LOCALITA' DOMEGLIARA 4;37015;0456862581;;http://www.neotecnica.eu/;;20-05-2019;INFORMATICA;62.01;Produzione di software non connesso all'edizione
74003;AZIENDA;NETSYSCO SRL;SAN PIETRO IN CARIANO;VR;ITALIA;VIA G.CAMPOSTRINI 50;37029;0456838352;amministrazione@netsysco.net;www.netsysco.net;6;28-02-2019;INFORMATICA;46.51;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software
111083;AZIENDA;NETZSCH GERAETEBAU GMBH;VERONA;VR;ITALIA;VIA ALBERE 132;37100;;info@netzsch.com;www.netzsch-thermal-analysis.com;5;;;26.51;Fabbricazione di strumenti e apparecchi di misurazione, prova e navigazione (esclusi quelli ottici)
51483;AZIENDA;NEUFRA SPEDIZIONI SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA CA'NOVA ZAMPIERI 4E;37057;0458774111;verona@neufra.it;www.neufraspedition.de;8;27-05-2019;LOGISTICA;52291;SPEDIZIONI
32872;AZIENDA;NEW INFORMATICA;RONCO ALL'ADIGE;VR;ITALIA;PIAZZA GARIBALDI,12/B;37055;0456615360;info@newinformatica.it;newinformatica.it;2;;INFORMATICA;;
140914;AZIENDA;NEXTFLOW SRLS;BUSSOLENGO;VR;ITALIA;VIA VERONA 22A;37012;;info@nextflow;www.nextflow.it;;27-05-2019;INFORMATICA;46.74.29;Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta)
15946;AZIENDA;NG SERVIZI S.A.S.;LUGAGNANO DI SONA;VR;ITALIA;VIA DELL'INDUSTRIA, 24;37060;0454851400;amministrazione@ng-servizi.net;;;;;;
38902;AZIENDA;NICOLIS IMPIANTI SRL;PESCANTINA;VR;ITALIA;VIA EX-INTERNATI,5/B;37026;0456704275;amministrazione@nicolisimpianti.it;www.nicolisimpianti.it;14;;;;
40126;AZIENDA;NICOLIS INFORMATICA & SERVIZI SRL;VILLAFRANCA DI VERONA;VR;ITALIA;VIA CASCINA VERDE, 2;37069;0456334040;amministrazione@nicolis.com;;4;;INFORMATICA;47.41;
8447;AZIENDA;NICOLIS PROJECT S.R.L.;VILLAFRANCA DI VERONA;VR;ITALIA;VIA CASCINA VERDE, 2;37069;0456334030;amministrazione@nicolis.com;;27;30-05-2016;;;
41952;ASSOCIAZIONE;NOI VERONA;GREZZANA;VR;ITALIA;PIAZZA CARLO EDELE 21;37023;0458538066;segreteria @noiverona.com;www.noiverona.com;3;;;94.99.90;Attività di altre organizzazioni associative nca
36154;AZIENDA;NOLEGGIARE SRL;TRENTO;TN;ITALIA;VIA A.DE GASPERI,14/1;38123;0452059301;info@noleggiare.it;;10;;;77.11;Noleggio di autovetture ed autoveicoli leggeri
34726;AZIENDA;NORDEST GROUP SRL;VERONA;VR;ITALIA;VIA GARBINI,15;37100;045502755;info@nordest-group.com;www.nordest-group.com;9;;;;
